字段名,重复值,开始时间,结束时间,持续长度,is_zero_value,异常类型
ACTIVE_POWER_WU,0.0,2024-11-15 19:38:00,2024-11-15 19:45:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-15 20:02:00,2024-11-15 20:06:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-15 20:09:00,2024-11-15 20:22:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-15 20:28:00,2024-11-15 20:50:00,23,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-15 21:41:00,2024-11-15 21:45:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-15 22:51:00,2024-11-15 23:03:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-15 23:10:00,2024-11-15 23:38:00,29,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-16 11:39:00,2024-11-16 11:58:00,20,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-16 12:30:00,2024-11-16 12:38:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-28 23:50:00,2024-11-29 01:07:00,78,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-29 01:54:00,2024-11-29 01:58:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-29 02:02:00,2024-11-29 02:08:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-11-29 03:03:00,2024-12-04 23:43:00,8441,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-12-04 23:47:00,2024-12-04 23:55:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_STATION,0.0,2024-03-15 00:00:00,2024-07-18 10:46:00,180647,True,全站功率长期零值-疑似测点未投运
ACTIVE_POWER_STATION,253.28574,2024-07-18 10:51:00,2024-07-18 10:55:00,5,False,全站功率重复-待核实
ACTIVE_POWER_STATION,-1.253593,2024-08-13 11:10:00,2024-08-13 11:26:00,17,False,全站功率重复-待核实
ACTIVE_POWER_STATION,-4.242268,2024-08-30 09:25:00,2024-08-30 09:29:00,5,False,全站功率重复-待核实
ACTIVE_POWER_STATION,35.960953,2024-10-09 16:34:00,2024-10-09 16:39:00,6,False,全站功率重复-待核实
ACTIVE_POWER_STATION,552.7239,2024-11-02 10:38:00,2024-11-02 10:44:00,7,False,全站功率重复-待核实
ACTIVE_POWER_STATION,473.40005,2024-11-02 15:21:00,2024-11-02 15:25:00,5,False,全站功率重复-待核实
ACTIVE_POWER_STATION,0.0,2024-11-29 03:24:00,2024-12-04 23:35:00,8412,True,全站功率重复-待核实
LIMIT_POWER,0.0,2024-03-15 00:00:00,2024-07-18 10:46:00,180647,True,限电指令-可能正常
LIMIT_POWER,900.00006,2024-07-18 10:47:00,2024-08-19 14:02:00,44836,False,限电指令-可能正常
LIMIT_POWER,518.0,2024-08-19 14:03:00,2024-08-19 14:58:00,56,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-19 14:59:00,2024-08-20 07:20:00,982,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-20 07:22:00,2024-08-20 10:34:00,193,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-20 10:35:00,2024-08-20 10:39:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-20 10:40:00,2024-08-20 15:43:00,304,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-20 15:47:00,2024-08-20 16:34:00,48,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-20 16:38:00,2024-08-21 08:58:00,981,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-21 09:05:00,2024-08-21 09:11:00,7,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-21 09:13:00,2024-08-21 10:51:00,99,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-21 10:54:00,2024-08-21 13:06:00,133,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-21 13:07:00,2024-08-21 13:30:00,24,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-08-21 13:56:00,2024-08-21 14:00:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-21 14:04:00,2024-08-21 17:45:00,222,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-08-21 17:46:00,2024-08-21 18:21:00,36,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-21 18:22:00,2024-08-21 18:40:00,19,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-21 18:41:00,2024-08-21 21:40:00,180,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-21 21:41:00,2024-08-22 15:14:00,1054,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-22 15:22:00,2024-08-22 15:33:00,12,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-22 15:37:00,2024-08-22 17:39:00,123,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-22 17:43:00,2024-08-22 18:56:00,74,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-22 18:58:00,2024-08-22 19:02:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-22 19:04:00,2024-08-22 19:11:00,8,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-22 19:17:00,2024-08-22 20:17:00,61,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-22 20:18:00,2024-08-23 00:44:00,267,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-23 00:49:00,2024-08-23 01:24:00,36,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-23 01:26:00,2024-08-23 01:50:00,25,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-23 01:55:00,2024-08-23 04:57:00,183,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-23 05:03:00,2024-08-23 17:24:00,742,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-23 17:27:00,2024-08-23 19:13:00,107,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-23 19:15:00,2024-08-23 19:38:00,24,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-23 19:39:00,2024-08-23 22:01:00,143,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-23 22:03:00,2024-08-24 02:18:00,256,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-24 02:23:00,2024-08-24 02:28:00,6,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-24 02:42:00,2024-08-24 02:52:00,11,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-24 02:56:00,2024-08-24 03:06:00,11,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-24 03:10:00,2024-08-24 15:45:00,756,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-24 15:52:00,2024-08-25 03:47:00,716,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-25 03:50:00,2024-08-25 04:46:00,57,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-25 04:47:00,2024-08-25 16:18:00,692,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-25 16:20:00,2024-08-25 17:09:00,50,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-25 17:10:00,2024-08-25 17:52:00,43,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-25 17:54:00,2024-08-25 18:14:00,21,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-25 18:16:00,2024-08-25 23:15:00,300,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-25 23:17:00,2024-08-26 00:28:00,72,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-26 00:30:00,2024-08-26 03:23:00,174,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-26 03:25:00,2024-08-26 05:26:00,122,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-08-26 05:27:00,2024-08-26 08:06:00,160,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-26 08:07:00,2024-08-26 15:14:00,428,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-26 15:16:00,2024-08-26 17:57:00,162,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-26 17:59:00,2024-08-27 01:23:00,445,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-27 01:25:00,2024-08-27 05:34:00,250,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-08-27 05:35:00,2024-08-27 08:14:00,160,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-27 08:15:00,2024-08-27 08:32:00,18,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-08-27 08:33:00,2024-08-27 09:32:00,60,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-27 09:33:00,2024-08-27 09:39:00,7,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-27 09:40:00,2024-08-27 09:44:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-27 09:45:00,2024-08-27 09:55:00,11,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-27 10:03:00,2024-08-27 13:43:00,221,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-27 13:55:00,2024-08-27 14:59:00,65,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-27 15:01:00,2024-08-27 16:45:00,105,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-27 16:46:00,2024-08-27 17:14:00,29,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-27 17:15:00,2024-08-27 20:14:00,180,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-27 20:21:00,2024-08-27 20:41:00,21,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-27 20:46:00,2024-08-29 03:28:00,1843,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-29 03:32:00,2024-08-29 04:12:00,41,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-29 04:17:00,2024-08-29 04:26:00,10,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-29 04:30:00,2024-08-29 05:59:00,90,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-29 06:02:00,2024-08-29 07:45:00,104,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-29 07:47:00,2024-08-29 12:30:00,284,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-29 12:33:00,2024-08-29 16:36:00,244,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-29 16:38:00,2024-08-29 22:16:00,339,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-29 22:20:00,2024-08-29 23:45:00,86,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-29 23:49:00,2024-08-30 01:20:00,92,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-30 01:37:00,2024-08-30 03:38:00,122,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-30 03:42:00,2024-08-30 09:07:00,326,False,限电指令-可能正常
LIMIT_POWER,-4.242268,2024-08-30 09:25:00,2024-08-30 09:29:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-30 09:37:00,2024-08-30 11:32:00,116,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-30 11:36:00,2024-08-30 16:56:00,321,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-30 16:57:00,2024-08-30 17:33:00,37,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-30 17:34:00,2024-08-31 02:58:00,565,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-31 02:59:00,2024-08-31 03:31:00,33,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-08-31 03:34:00,2024-08-31 03:53:00,20,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-31 03:54:00,2024-08-31 06:09:00,136,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-08-31 06:12:00,2024-09-01 15:00:00,1969,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-01 15:03:00,2024-09-01 19:18:00,256,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-01 19:20:00,2024-09-01 20:29:00,70,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-01 20:31:00,2024-09-02 23:36:00,1626,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-02 23:38:00,2024-09-03 02:13:00,156,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-03 02:15:00,2024-09-03 05:08:00,174,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-03 05:11:00,2024-09-03 06:55:00,105,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-03 07:00:00,2024-09-04 01:35:00,1116,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-04 01:37:00,2024-09-04 01:56:00,20,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-04 01:58:00,2024-09-04 02:32:00,35,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-04 02:34:00,2024-09-04 05:51:00,198,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-04 05:53:00,2024-09-04 18:31:00,759,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-04 18:33:00,2024-09-04 19:04:00,32,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-04 19:08:00,2024-09-05 00:47:00,340,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-05 00:49:00,2024-09-05 02:53:00,125,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-05 02:56:00,2024-09-05 08:23:00,328,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-05 08:24:00,2024-09-05 08:29:00,6,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-05 08:31:00,2024-09-05 08:49:00,19,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-05 08:50:00,2024-09-05 09:20:00,31,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-05 09:21:00,2024-09-07 00:02:00,2322,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-07 00:04:00,2024-09-09 02:47:00,3044,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-09 02:48:00,2024-09-09 05:17:00,150,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-09 05:18:00,2024-09-09 05:39:00,22,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-09 05:41:00,2024-09-10 16:19:00,2079,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-10 16:28:00,2024-09-10 16:32:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-10 16:35:00,2024-09-10 16:44:00,10,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-10 16:46:00,2024-09-10 17:36:00,51,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-10 17:38:00,2024-09-10 19:14:00,97,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-10 19:18:00,2024-09-10 19:47:00,30,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-10 19:51:00,2024-09-10 20:12:00,22,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-10 20:13:00,2024-09-11 10:25:00,853,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-11 10:27:00,2024-09-11 17:15:00,409,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-11 17:17:00,2024-09-11 21:32:00,256,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-11 21:34:00,2024-09-12 03:18:00,345,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-12 03:20:00,2024-09-14 15:33:00,3614,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-14 15:35:00,2024-09-15 01:25:00,591,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-15 01:27:00,2024-09-15 11:10:00,584,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-15 11:12:00,2024-09-15 20:11:00,540,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-15 20:12:00,2024-09-16 09:45:00,814,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-16 09:47:00,2024-09-16 22:36:00,770,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-16 22:38:00,2024-09-16 23:36:00,59,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-16 23:38:00,2024-09-16 23:49:00,12,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-16 23:51:00,2024-09-17 00:27:00,37,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-17 00:29:00,2024-09-17 14:30:00,842,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-17 14:36:00,2024-09-17 14:40:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-17 14:41:00,2024-09-17 15:58:00,78,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-17 16:00:00,2024-09-17 16:14:00,15,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-17 16:16:00,2024-09-17 17:28:00,73,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-17 17:30:00,2024-09-17 19:16:00,107,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-17 19:18:00,2024-09-17 19:49:00,32,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-17 19:50:00,2024-09-17 20:00:00,11,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-17 20:02:00,2024-09-20 13:42:00,3941,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-20 13:43:00,2024-09-20 13:48:00,6,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-20 13:52:00,2024-09-20 13:56:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-20 13:58:00,2024-09-20 14:17:00,20,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-20 14:23:00,2024-09-21 06:36:00,974,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-21 06:41:00,2024-09-21 13:38:00,418,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-21 13:40:00,2024-09-21 19:13:00,334,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-21 19:14:00,2024-09-21 19:18:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-21 19:19:00,2024-09-21 20:27:00,69,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-21 20:29:00,2024-09-21 22:39:00,131,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-21 22:41:00,2024-09-22 14:15:00,935,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-22 14:17:00,2024-09-24 15:07:00,2931,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-24 15:08:00,2024-09-24 15:24:00,17,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-24 15:26:00,2024-09-24 17:26:00,121,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-24 17:27:00,2024-09-24 17:35:00,9,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-24 17:39:00,2024-09-24 19:24:00,106,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-24 19:26:00,2024-09-24 22:38:00,193,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-24 22:40:00,2024-09-26 22:54:00,2895,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-26 22:58:00,2024-09-26 23:02:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-26 23:05:00,2024-09-27 06:04:00,420,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-27 06:11:00,2024-09-27 06:39:00,29,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-27 06:44:00,2024-09-27 06:58:00,15,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-27 06:59:00,2024-09-27 07:54:00,56,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-27 07:55:00,2024-09-27 08:02:00,8,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-27 08:03:00,2024-09-27 14:38:00,396,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-27 14:39:00,2024-09-28 07:58:00,1040,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-28 07:59:00,2024-09-28 14:09:00,371,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-28 14:10:00,2024-09-28 18:04:00,235,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-28 18:06:00,2024-09-28 18:25:00,20,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-28 18:31:00,2024-09-28 19:01:00,31,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-28 19:03:00,2024-09-29 10:48:00,946,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-29 10:50:00,2024-09-29 16:36:00,347,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-29 16:38:00,2024-09-30 13:35:00,1258,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-30 13:37:00,2024-09-30 14:03:00,27,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-30 14:05:00,2024-09-30 14:18:00,14,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-30 14:20:00,2024-09-30 14:45:00,26,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-30 14:47:00,2024-09-30 15:29:00,43,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-09-30 15:30:00,2024-09-30 16:18:00,49,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-30 16:19:00,2024-09-30 19:50:00,212,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-09-30 19:52:00,2024-10-01 04:31:00,520,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-01 04:36:00,2024-10-01 15:40:00,665,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-01 15:42:00,2024-10-01 17:32:00,111,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-01 17:34:00,2024-10-01 20:53:00,200,False,限电指令-可能正常
LIMIT_POWER,450.00003,2024-10-01 20:54:00,2024-10-01 21:01:00,8,False,限电指令-可能正常
LIMIT_POWER,531.0,2024-10-01 21:08:00,2024-10-01 21:14:00,7,False,限电指令-可能正常
LIMIT_POWER,537.0,2024-10-01 21:15:00,2024-10-01 21:46:00,32,False,限电指令-可能正常
LIMIT_POWER,641.0,2024-10-01 22:23:00,2024-10-01 22:29:00,7,False,限电指令-可能正常
LIMIT_POWER,644.00006,2024-10-01 22:30:00,2024-10-01 22:37:00,8,False,限电指令-可能正常
LIMIT_POWER,645.00006,2024-10-01 22:38:00,2024-10-01 22:43:00,6,False,限电指令-可能正常
LIMIT_POWER,645.00006,2024-10-01 22:45:00,2024-10-01 22:49:00,5,False,限电指令-可能正常
LIMIT_POWER,641.0,2024-10-01 22:51:00,2024-10-01 23:18:00,28,False,限电指令-可能正常
LIMIT_POWER,627.0,2024-10-01 23:23:00,2024-10-01 23:29:00,7,False,限电指令-可能正常
LIMIT_POWER,641.0,2024-10-01 23:36:00,2024-10-01 23:41:00,6,False,限电指令-可能正常
LIMIT_POWER,637.0,2024-10-01 23:55:00,2024-10-01 23:59:00,5,False,限电指令-可能正常
LIMIT_POWER,652.00006,2024-10-02 00:06:00,2024-10-02 00:14:00,9,False,限电指令-可能正常
LIMIT_POWER,681.00006,2024-10-02 00:22:00,2024-10-02 00:27:00,6,False,限电指令-可能正常
LIMIT_POWER,685.00006,2024-10-02 00:30:00,2024-10-02 00:36:00,7,False,限电指令-可能正常
LIMIT_POWER,689.00006,2024-10-02 00:38:00,2024-10-02 00:57:00,20,False,限电指令-可能正常
LIMIT_POWER,690.00006,2024-10-02 00:58:00,2024-10-02 01:02:00,5,False,限电指令-可能正常
LIMIT_POWER,651.00006,2024-10-02 01:10:00,2024-10-02 01:14:00,5,False,限电指令-可能正常
LIMIT_POWER,656.00006,2024-10-02 01:21:00,2024-10-02 01:29:00,9,False,限电指令-可能正常
LIMIT_POWER,695.00006,2024-10-02 01:43:00,2024-10-02 01:54:00,12,False,限电指令-可能正常
LIMIT_POWER,640.0,2024-10-02 01:59:00,2024-10-02 02:07:00,9,False,限电指令-可能正常
LIMIT_POWER,620.0,2024-10-02 02:15:00,2024-10-02 02:24:00,10,False,限电指令-可能正常
LIMIT_POWER,622.0,2024-10-02 02:26:00,2024-10-02 02:35:00,10,False,限电指令-可能正常
LIMIT_POWER,627.0,2024-10-02 02:40:00,2024-10-02 02:49:00,10,False,限电指令-可能正常
LIMIT_POWER,615.0,2024-10-02 02:56:00,2024-10-02 03:03:00,8,False,限电指令-可能正常
LIMIT_POWER,618.0,2024-10-02 03:04:00,2024-10-02 03:46:00,43,False,限电指令-可能正常
LIMIT_POWER,581.0,2024-10-02 03:52:00,2024-10-02 04:10:00,19,False,限电指令-可能正常
LIMIT_POWER,599.0,2024-10-02 04:16:00,2024-10-02 04:23:00,8,False,限电指令-可能正常
LIMIT_POWER,553.0,2024-10-02 04:24:00,2024-10-02 04:29:00,6,False,限电指令-可能正常
LIMIT_POWER,587.0,2024-10-02 04:35:00,2024-10-02 04:42:00,8,False,限电指令-可能正常
LIMIT_POWER,609.0,2024-10-02 04:56:00,2024-10-02 05:03:00,8,False,限电指令-可能正常
LIMIT_POWER,610.0,2024-10-02 05:04:00,2024-10-02 05:19:00,16,False,限电指令-可能正常
LIMIT_POWER,618.0,2024-10-02 05:24:00,2024-10-02 05:38:00,15,False,限电指令-可能正常
LIMIT_POWER,621.0,2024-10-02 05:39:00,2024-10-02 05:48:00,10,False,限电指令-可能正常
LIMIT_POWER,624.0,2024-10-02 05:51:00,2024-10-02 06:01:00,11,False,限电指令-可能正常
LIMIT_POWER,660.00006,2024-10-02 06:42:00,2024-10-02 06:47:00,6,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-02 16:03:00,2024-10-03 02:49:00,647,False,限电指令-可能正常
LIMIT_POWER,659.00006,2024-10-03 05:14:00,2024-10-03 05:58:00,45,False,限电指令-可能正常
LIMIT_POWER,621.0,2024-10-03 06:23:00,2024-10-03 07:09:00,47,False,限电指令-可能正常
LIMIT_POWER,623.0,2024-10-03 07:10:00,2024-10-03 07:40:00,31,False,限电指令-可能正常
LIMIT_POWER,625.0,2024-10-03 07:41:00,2024-10-03 07:50:00,10,False,限电指令-可能正常
LIMIT_POWER,629.0,2024-10-03 07:51:00,2024-10-03 08:08:00,18,False,限电指令-可能正常
LIMIT_POWER,633.0,2024-10-03 08:10:00,2024-10-03 08:55:00,46,False,限电指令-可能正常
LIMIT_POWER,635.0,2024-10-03 08:59:00,2024-10-03 09:19:00,21,False,限电指令-可能正常
LIMIT_POWER,632.0,2024-10-03 09:20:00,2024-10-03 09:27:00,8,False,限电指令-可能正常
LIMIT_POWER,640.0,2024-10-03 09:38:00,2024-10-03 09:56:00,19,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-03 14:26:00,2024-10-05 21:50:00,3325,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-05 21:52:00,2024-10-06 23:12:00,1521,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-10-06 23:13:00,2024-10-06 23:49:00,37,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-06 23:50:00,2024-10-07 00:50:00,61,False,限电指令-可能正常
