P_left,P_right,P_med,L_med,n,base_bin_count,bin_width,min_bin_samples,region,bin_source,sigma_local,sigma_sample_n,var_local,line,line_name,scheme,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b,interp_order
0.5,1.0,0.8623848199999999,3.45767218,214,1,0.5,20,low,low_lookup,0.3256341924278,214,0.10603762727810548,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,2
1.0,1.5,1.2370652,3.3735913999999996,476,1,0.5,20,low,low_lookup,0.3196660023643114,476,0.10218635306757995,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,3
1.5,2.0,1.7461981,3.3563884,550,1,0.5,20,low,low_lookup,0.3404640417547374,550,0.11591576372797156,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,4
2.0,2.5,2.2555227,3.3125740000000006,567,1,0.5,20,low,low_lookup,0.302956803796066,567,0.09178282496632802,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,5
2.5,3.0,2.7312253,3.3383907000000006,471,1,0.5,20,low,low_lookup,0.34418021306350965,471,0.1184600190644429,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,6
3.0,3.5,3.23664575,3.31498225,420,1,0.5,20,low,low_lookup,0.32117956198487735,420,0.10315631103679768,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,7
3.5,4.0,3.742962,3.3246395999999994,423,1,0.5,20,low,low_lookup,0.33367896944085806,423,0.11134165464711308,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,8
4.0,4.5,4.2364297,3.31015,446,1,0.5,20,low,low_lookup,0.3352314629614341,446,0.11238013375926335,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,9
4.5,5.0,4.74501515,3.3062185,428,1,0.5,20,low,low_lookup,0.32423928747376174,428,0.10513111554149271,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,10
5.0,5.5,5.245195750000001,3.29488445,340,1,0.5,20,low,low_lookup,0.4811366185282858,345,0.23149244568883323,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,11
5.5,6.0,5.748328,3.302065700000001,315,1,0.5,20,low,low_lookup,0.5177797070111675,331,0.26809582499257045,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,12
6.0,6.5,6.2152944,3.3053990000000004,267,1,0.5,20,low,low_lookup,0.5081588653598156,327,0.25822543244377516,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,13
6.5,7.0,6.662753,3.0220675999999997,109,1,0.5,20,low,low_lookup,0.5468901262301322,348,0.29908881016801,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,14
7.0,9.5,7.35166645,2.3930256500000002,56,5,0.5,20,low,low_lookup,0.6657208928152775,1920,0.44318430713077017,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,15
0.0,10.0,8.361869,3.464428,2551,1,10.0,20,high,high_fit_bins,0.5045657338810564,7703,0.25458657980692906,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,16
10.0,20.0,14.739452,3.526631,6199,1,10.0,20,high,high_fit_bins,0.8924112624278095,6199,0.7963978613079967,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,17
20.0,30.0,25.23616,3.655464000000002,5155,1,10.0,20,high,high_fit_bins,1.4581550893773645,5155,2.12621626467711,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,18
30.0,40.0,34.865855999999994,3.909040000000001,6046,1,10.0,20,high,high_fit_bins,1.6490304042747517,6046,2.719301274222551,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,19
40.0,50.0,44.7189255,4.178595000000005,5244,1,10.0,20,high,high_fit_bins,1.8324159697767284,5244,3.357748286292788,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,20
50.0,60.0,55.05515,4.56568,4497,1,10.0,20,high,high_fit_bins,1.757646568232288,4497,3.089321458818739,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,21
60.0,70.0,64.77565,4.779150000000001,4285,1,10.0,20,high,high_fit_bins,1.791568708402204,4285,3.2097184369259417,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,22
70.0,80.0,74.95067,5.099060000000009,3939,1,10.0,20,high,high_fit_bins,1.9968759420214277,3939,3.9875135278239644,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,23
80.0,90.0,85.17433500000001,5.673720100000004,3406,1,10.0,20,high,high_fit_bins,2.0829802363127863,3406,4.338806664869671,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,24
90.0,100.0,94.71253999999999,5.885010000000001,3354,1,10.0,20,high,high_fit_bins,2.2851486797038554,3354,5.221904488352274,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,25
100.0,110.0,104.95812,6.327749999999995,3027,1,10.0,20,high,high_fit_bins,2.5193185951902617,3027,6.346966184071434,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,26
110.0,120.0,114.65242,6.560249999999996,2801,1,10.0,20,high,high_fit_bins,2.7243312709177507,2801,7.421980873700327,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,27
120.0,130.0,124.97452,7.037720000000007,2413,1,10.0,20,high,high_fit_bins,3.433617043274616,2413,11.789725999865915,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,28
130.0,140.0,134.8087,7.338339999999988,2193,1,10.0,20,high,high_fit_bins,3.196681620221057,2193,10.218773381059123,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,29
140.0,150.0,145.0586,7.798670000000001,2024,1,10.0,20,high,high_fit_bins,3.2396517642689364,2024,10.495343553730832,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,30
150.0,160.0,155.1719,8.329149999999998,2173,1,10.0,20,high,high_fit_bins,3.571496830422718,2173,12.75558960971952,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,31
160.0,170.0,164.9919,8.89534999999998,2621,1,10.0,20,high,high_fit_bins,3.691039059584094,2621,13.623769339375434,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,32
170.0,180.0,174.929,9.167430000000024,2475,1,10.0,20,high,high_fit_bins,4.175753531105618,2475,17.43691755254104,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,33
180.0,190.0,185.107115,9.714849999999998,2300,1,10.0,20,high,high_fit_bins,4.361143986943588,2300,19.019576874854216,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,34
190.0,200.0,194.881565,10.235714999999999,2398,1,10.0,20,high,high_fit_bins,3.744678944902422,2398,14.022620400395517,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,35
200.0,210.0,204.932605,10.598359999999985,2214,1,10.0,20,high,high_fit_bins,3.905125639186518,2214,15.25000625783191,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,36
210.0,220.0,214.81538,11.055699999999973,2245,1,10.0,20,high,high_fit_bins,3.834730634536713,2245,14.70515903945434,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,37
220.0,230.0,225.49918,11.590180000000004,2109,1,10.0,20,high,high_fit_bins,3.8239777317384864,2109,14.62280569283182,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,38
230.0,240.0,234.66002,12.441689999999994,1471,1,10.0,20,high,high_fit_bins,4.290196665813142,1471,18.405787431354202,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,39
240.0,250.0,244.50043,12.76418000000001,1403,1,10.0,20,high,high_fit_bins,3.7785423294371703,1403,14.277382135348477,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,40
250.0,260.0,255.28062999999997,13.884340000000023,1368,1,10.0,20,high,high_fit_bins,3.647039484002453,1368,13.30089699787288,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,41
260.0,270.0,265.80329,14.940160249999991,2398,1,10.0,20,high,high_fit_bins,3.0119890055460115,2398,9.07207776953005,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,42
270.0,280.0,275.78502000000003,15.465180000000004,3362,1,10.0,20,high,high_fit_bins,2.072780261365486,3362,4.296418011906372,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,43
280.0,290.0,282.19237999999996,15.863235000000032,2484,1,10.0,20,high,high_fit_bins,1.2916672329704273,2484,1.6684042407294801,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,44
290.0,300.0,291.209395,16.1498,1988,1,10.0,20,high,high_fit_bins,0.8012049502945578,1988,0.6419293723765049,WU,戊（WU）,AP,CT_eff,CT_eff,9.5,10.0,45
0.0,0.5,0.159,0.159,3554,1,0.5,20,low,low_lookup,0.052867016355776106,3554,0.002794921418361898,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,1
0.5,1.0,0.699,0.699,1513,1,0.5,20,low,low_lookup,0.0,1513,0.0,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,2
1.0,1.5,1.2325,1.2325,814,1,0.5,20,low,low_lookup,0.0,814,0.0,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,3
1.5,2.0,1.7349999999999999,1.7349999999999999,614,1,0.5,20,low,low_lookup,0.0,614,0.0,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,4
2.0,2.5,2.255,2.255,508,1,0.5,20,low,low_lookup,0.0,508,0.0,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,5
2.5,3.0,2.761,2.761,498,1,0.5,20,low,low_lookup,0.04485020460956018,498,0.002011540853519413,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,6
3.0,3.5,3.24855,3.24855,644,1,0.5,20,low,low_lookup,0.05695925330585992,644,0.0032443565371611145,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,7
3.5,4.0,3.74,3.676,587,1,0.5,20,low,low_lookup,0.22079190227602685,587,0.04874906411066659,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,8
4.0,4.5,4.241,3.4916091299999996,456,1,0.5,20,low,low_lookup,0.45523387031870366,456,0.2072378766853463,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,9
4.5,5.0,4.757,3.367241,515,1,0.5,20,low,low_lookup,0.30877686675661997,515,0.09534315344403545,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,10
5.0,5.5,5.2645,3.3413756,554,1,0.5,20,low,low_lookup,0.29144358859474145,554,0.08493936533298091,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,11
5.5,6.0,5.711,3.314038,533,1,0.5,20,low,low_lookup,0.3588565204250494,533,0.1287780022515739,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,12
6.0,6.5,6.230899999999999,3.3395644000000004,489,1,0.5,20,low,low_lookup,0.3790208259701409,489,0.14365678651908784,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,13
6.5,7.0,6.7379999999999995,3.3300928,414,1,0.5,20,low,low_lookup,0.3796345548091689,414,0.14412239520515588,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,14
7.0,7.5,7.252,3.318662,465,1,0.5,20,low,low_lookup,0.3567226433804337,465,0.12725104430032408,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,15
7.5,8.0,7.72,3.30572635,454,1,0.5,20,low,low_lookup,0.4128769073762,454,0.17046734064453523,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,16
8.0,8.5,8.219,3.300039000000001,421,1,0.5,20,low,low_lookup,0.38141514773279633,421,0.14547751492003086,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,17
8.5,9.0,8.721,3.3342282999999995,297,1,0.5,20,low,low_lookup,0.4380940495419884,297,0.19192639624409819,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,18
9.0,9.5,9.253,3.3010146499999995,314,1,0.5,20,low,low_lookup,0.5316773395235654,314,0.2826807933628567,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,19
9.5,10.0,9.756,3.3627516999999996,320,1,0.5,20,low,low_lookup,0.5300335831235294,320,0.2809355992387674,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,20
10.0,20.0,14.541,3.4564769999999996,6747,1,10.0,20,high,high_fit_bins,0.6813787323272696,6747,0.46427697686791697,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,21
20.0,30.0,24.566499999999998,3.5308290000000007,5132,1,10.0,20,high,high_fit_bins,1.2490173943607257,5132,1.5600444514156566,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,22
30.0,40.0,35.154,3.7827230000000043,5721,1,10.0,20,high,high_fit_bins,1.5533229872624301,5721,2.41281230275788,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,23
40.0,50.0,44.8171,4.12256,5503,1,10.0,20,high,high_fit_bins,1.6154948007275398,5503,2.6098234511777134,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,24
50.0,60.0,54.71795,4.420164,4488,1,10.0,20,high,high_fit_bins,1.6963264659199606,4488,2.8775234789805033,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,25
60.0,70.0,64.9201,4.664610000000003,4431,1,10.0,20,high,high_fit_bins,1.6862665192085078,4431,2.843494773803577,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,26
70.0,80.0,75.04220000000001,4.9313398999999976,3949,1,10.0,20,high,high_fit_bins,1.8750169997960087,3949,3.5156887495240254,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,27
80.0,90.0,84.647,5.393219999999985,3379,1,10.0,20,high,high_fit_bins,1.9312136691574218,3379,3.729586235940472,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,28
90.0,100.0,95.0651,5.732190000000003,3445,1,10.0,20,high,high_fit_bins,2.100037165316435,3445,4.410156095710288,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,29
100.0,110.0,104.847,6.121124000000009,3031,1,10.0,20,high,high_fit_bins,2.460326846883865,3031,6.053208193497501,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,30
110.0,120.0,115.11155,6.428184999999999,2914,1,10.0,20,high,high_fit_bins,2.4614760998343934,2914,6.058864590055936,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,31
120.0,130.0,124.7279,6.825616000000011,2467,1,10.0,20,high,high_fit_bins,2.637146818465984,2467,6.954543342145261,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,32
130.0,140.0,134.772,7.084044999999982,2286,1,10.0,20,high,high_fit_bins,2.8824917262792797,2286,8.308758552068502,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,33
140.0,150.0,144.744,7.5316899999999976,2051,1,10.0,20,high,high_fit_bins,3.0504385661367803,2051,9.305175445774616,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,34
150.0,160.0,155.15955,7.787255000000002,1950,1,10.0,20,high,high_fit_bins,3.169914921032941,1950,10.048360606587275,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,35
160.0,170.0,165.10784999999998,8.169624999999996,2150,1,10.0,20,high,high_fit_bins,3.3208691921026046,2150,11.028172191056205,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,36
170.0,180.0,175.06310000000002,8.933390000000003,2488,1,10.0,20,high,high_fit_bins,3.523469833755903,2488,12.41483966938785,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,37
180.0,190.0,184.6781,9.344940000000008,2285,1,10.0,20,high,high_fit_bins,3.5881367482173494,2285,12.874725323907775,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,38
190.0,200.0,195.0509,9.721780000000024,2221,1,10.0,20,high,high_fit_bins,3.6232496738822095,2221,13.127938199287538,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,39
200.0,210.0,204.8479,10.264409799999981,2285,1,10.0,20,high,high_fit_bins,3.473474371804423,2285,12.065024211582132,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,40
210.0,220.0,214.601,10.591544999999996,2136,1,10.0,20,high,high_fit_bins,4.038459884715883,2136,16.309158240459425,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,41
220.0,230.0,224.571,11.03992500000001,2130,1,10.0,20,high,high_fit_bins,3.508414608810333,2130,12.308973067313762,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,42
230.0,240.0,235.341,11.496280000000013,2019,1,10.0,20,high,high_fit_bins,3.691079345454713,2019,13.624066734442392,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,43
240.0,250.0,244.35865,12.518945000000002,1524,1,10.0,20,high,high_fit_bins,4.200073522709042,1524,17.64061759616154,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,44
250.0,260.0,255.06740000000002,12.81166499999999,1414,1,10.0,20,high,high_fit_bins,3.841368821894063,1414,14.756114425819783,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,45
260.0,270.0,265.1893,13.50721999999999,1173,1,10.0,20,high,high_fit_bins,4.347350455178814,1173,18.899455980143443,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,46
270.0,280.0,275.875,14.436380000000042,1675,1,10.0,20,high,high_fit_bins,3.3765338602677577,1675,11.400980909534686,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,47
280.0,290.0,285.0539,15.05361984999999,2564,1,10.0,20,high,high_fit_bins,2.5211590869527867,2564,6.356243141724609,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,48
290.0,300.0,294.7748,15.74980000000005,3669,1,10.0,20,high,high_fit_bins,2.0385092688928816,3669,4.155520039362191,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,49
300.0,320.0,306.9733,16.22044999999997,2916,2,10.0,20,high,high_fit_bins,1.0114421947851056,2916,1.0230153133917115,WU,戊（WU）,B,FAN_eff,FAN_eff,10.0,10.0,50
